order_id,order_date,promised_delivery_time,actual_delivery_time,order_total
3402631472,03-05-2024 21:25,03-05-2024 21:43,03-05-2024 21:43,2871.88
1648146562,14-05-2023 23:08,14-05-2023 23:26,14-05-2023 23:23,2953.31
5907766010,07-10-2024 14:03,07-10-2024 14:22,07-10-2024 14:33,3937.4
9233577456,30-12-2023 04:00,30-12-2023 04:14,30-12-2023 04:13,2309.81
4084808075,11-10-2024 17:45,11-10-2024 17:56,11-10-2024 17:54,2698.15
7217049550,11-07-2024 09:32,11-07-2024 09:45,11-07-2024 10:09,1886.59
1831943568,23-05-2024 17:20,23-05-2024 17:34,23-05-2024 17:39,3575.33
8707473624,20-12-2023 08:27,20-12-2023 08:46,20-12-2023 08:43,1333.69
7075868285,01-03-2024 06:04,01-03-2024 06:16,01-03-2024 06:20,1704.88
5164162918,18-11-2023 14:59,18-11-2023 15:16,18-11-2023 15:15,1869.56
2175298644,11-05-2024 05:13,11-05-2024 05:30,11-05-2024 05:28,1857.59
5882568464,13-04-2023 08:26,13-04-2023 08:39,13-04-2023 08:37,1706.73
7847708619,23-10-2023 00:57,23-10-2023 01:17,23-10-2023 01:18,3606.96
6366048116,05-08-2024 08:56,05-08-2024 09:08,05-08-2024 09:06,1072.64
4926287333,08-08-2023 02:39,08-08-2023 02:59,08-08-2023 03:00,2890.49
5532838325,24-07-2024 23:26,24-07-2024 23:40,24-07-2024 23:37,1133.25
2567996236,31-10-2023 08:04,31-10-2023 08:21,31-10-2023 08:20,2831.03
2655613624,26-06-2024 13:15,26-06-2024 13:33,26-06-2024 14:02,2384.64
7706089549,08-10-2023 04:09,08-10-2023 04:24,08-10-2023 04:24,2062.54
8257370396,24-12-2023 08:13,24-12-2023 08:26,24-12-2023 08:42,160.07
8623808984,13-04-2024 05:34,13-04-2024 05:49,13-04-2024 05:55,1911.03
7579506101,06-04-2023 01:16,06-04-2023 01:28,06-04-2023 01:25,978.84
8861024199,29-11-2023 05:51,29-11-2023 06:03,29-11-2023 05:59,1015.26
7666131311,01-05-2023 15:46,01-05-2023 15:57,01-05-2023 16:02,3643.76
103589925,17-05-2024 23:30,17-05-2024 23:42,17-05-2024 23:52,3805.99
7346858138,22-11-2023 16:43,22-11-2023 16:58,22-11-2023 16:55,1530.63
4963962664,28-09-2023 11:44,28-09-2023 12:02,28-09-2023 11:58,4132.1
9069936094,23-06-2024 12:54,23-06-2024 13:08,23-06-2024 13:31,2841.51
4665363191,13-10-2024 19:46,13-10-2024 20:05,13-10-2024 20:11,2035.62
888510905,27-06-2024 18:06,27-06-2024 18:18,27-06-2024 18:30,1305.23
6876091286,05-10-2024 00:23,05-10-2024 00:38,05-10-2024 00:36,3152.71
2592923105,23-04-2023 00:02,23-04-2023 00:14,23-04-2023 00:37,5123.14
2468550508,21-08-2024 13:50,21-08-2024 14:03,21-08-2024 14:06,3712.25
5302956276,22-01-2024 22:37,22-01-2024 22:52,22-01-2024 22:52,1495.19
9409714182,25-05-2023 05:14,25-05-2023 05:29,25-05-2023 05:41,2856.32
1446221570,26-09-2024 09:57,26-09-2024 10:13,26-09-2024 10:12,1905.44
8250036360,21-06-2024 14:01,21-06-2024 14:20,21-06-2024 14:21,1940.19
447464341,03-03-2024 12:48,03-03-2024 13:06,03-03-2024 13:13,3113.07
15642223,06-11-2023 21:10,06-11-2023 21:24,06-11-2023 21:27,1712.74
3285378238,15-08-2024 05:21,15-08-2024 05:41,15-08-2024 05:56,2599.64
2356483296,25-07-2023 17:06,25-07-2023 17:24,25-07-2023 17:32,2030.68
3382911339,12-12-2023 14:35,12-12-2023 14:53,12-12-2023 14:52,1666.57
3690872026,09-07-2023 08:07,09-07-2023 08:21,09-07-2023 08:26,1203.31
6755367585,03-09-2024 18:44,03-09-2024 19:00,03-09-2024 18:57,2115.53
6835850079,13-08-2023 22:56,13-08-2023 23:06,13-08-2023 23:09,934.75
9345418784,22-02-2024 10:03,22-02-2024 10:23,22-02-2024 10:27,2469.41
7185243614,10-01-2024 19:01,10-01-2024 19:20,10-01-2024 19:22,1223.58
2319044818,06-04-2024 20:31,06-04-2024 20:45,06-04-2024 20:41,2861.37
931834374,30-09-2024 12:51,30-09-2024 13:11,30-09-2024 13:11,361.89
8485398781,20-04-2024 19:01,20-04-2024 19:17,20-04-2024 19:17,2156.87
9806464912,21-08-2024 12:00,21-08-2024 12:19,21-08-2024 12:33,2405.76
8214365128,10-07-2024 18:08,10-07-2024 18:18,10-07-2024 18:14,3595.22
137089318,23-05-2024 15:38,23-05-2024 15:53,23-05-2024 15:48,2254.26
7615602420,30-05-2024 09:20,30-05-2024 09:32,30-05-2024 09:37,922.64
3995348964,03-06-2024 16:20,03-06-2024 16:34,03-06-2024 16:38,1613.86
3816542830,18-08-2023 14:48,18-08-2023 15:04,18-08-2023 15:00,3294.67
9665004924,29-07-2023 15:32,29-07-2023 15:48,29-07-2023 15:47,3564.53
1728547597,09-06-2024 07:47,09-06-2024 08:04,09-06-2024 08:23,236.51
5311190131,04-03-2024 00:42,04-03-2024 01:01,04-03-2024 01:02,1276.25
9581592141,22-01-2024 23:20,22-01-2024 23:30,22-01-2024 23:30,4117.69
4848863693,12-09-2024 04:43,12-09-2024 04:54,12-09-2024 04:51,1634.92
6374883107,19-08-2023 08:10,19-08-2023 08:20,19-08-2023 08:41,3039.25
3270131216,10-02-2024 15:02,10-02-2024 15:14,10-02-2024 15:28,1403.1
2643382562,24-07-2023 22:30,24-07-2023 22:48,24-07-2023 22:48,354.91
5212524996,10-12-2023 22:06,10-12-2023 22:25,10-12-2023 22:26,2573.93
9594095277,10-03-2024 04:41,10-03-2024 04:56,10-03-2024 04:54,3015.93
8375863419,26-08-2024 12:11,26-08-2024 12:29,26-08-2024 12:44,4914.12
7523880783,13-10-2024 13:46,13-10-2024 14:06,13-10-2024 14:01,4262.19
9670158103,11-03-2024 12:51,11-03-2024 13:08,11-03-2024 13:10,2159.25
4344108631,29-03-2023 11:14,29-03-2023 11:27,29-03-2023 11:37,4399.58
2237858,02-04-2023 03:45,02-04-2023 04:00,02-04-2023 04:03,3835.26
3217791988,10-08-2023 13:48,10-08-2023 14:06,10-08-2023 14:04,5996.96
3355718103,10-09-2023 22:35,10-09-2023 22:54,10-09-2023 22:51,632.35
9590518103,01-03-2024 19:18,01-03-2024 19:32,01-03-2024 19:33,40.7
6610120274,19-07-2024 01:16,19-07-2024 01:30,19-07-2024 01:31,3395.39
1180899898,17-04-2023 02:53,17-04-2023 03:12,17-04-2023 03:15,3034.51
8758992688,22-06-2024 16:53,22-06-2024 17:12,22-06-2024 17:37,405.71
6965716176,13-04-2023 02:15,13-04-2023 02:32,13-04-2023 02:34,4625.58
5527742274,16-12-2023 05:20,16-12-2023 05:32,16-12-2023 05:27,2424.06
826610039,17-08-2023 13:52,17-08-2023 14:04,17-08-2023 14:03,169.88
3303891913,15-01-2024 21:29,15-01-2024 21:43,15-01-2024 21:48,2044.44
2489292878,01-10-2023 08:51,01-10-2023 09:02,01-10-2023 08:57,3382.35
8589851630,28-05-2024 14:12,28-05-2024 14:22,28-05-2024 14:24,3160.29
4598897781,12-07-2023 20:42,12-07-2023 20:54,12-07-2023 21:04,3442.8
6932356214,04-04-2023 05:34,04-04-2023 05:52,04-04-2023 06:06,4091.52
3499004322,04-05-2023 18:04,04-05-2023 18:23,04-05-2023 18:22,2288.53
7517620171,16-04-2023 18:10,16-04-2023 18:26,16-04-2023 18:21,1996.94
172987148,03-11-2024 16:39,03-11-2024 16:56,03-11-2024 17:21,2924.71
8347207794,17-08-2024 22:01,17-08-2024 22:18,17-08-2024 22:21,2701.36
9472355181,23-01-2024 06:37,23-01-2024 06:52,23-01-2024 06:55,972.69
1315064289,27-07-2024 03:05,27-07-2024 03:16,27-07-2024 03:39,2357.23
9371869941,11-10-2023 23:57,12-10-2023 00:13,12-10-2023 00:13,1599.11
5184568404,27-03-2024 12:45,27-03-2024 13:05,27-03-2024 13:01,872.08
5891002534,29-09-2023 15:59,29-09-2023 16:16,29-09-2023 16:26,475.04
1479730711,02-09-2024 09:49,02-09-2024 10:08,02-09-2024 10:29,589.61
7651037338,21-11-2023 18:34,21-11-2023 18:52,21-11-2023 18:52,242.57
8763754537,07-10-2024 05:34,07-10-2024 05:47,07-10-2024 05:44,1696.36
7683813608,06-06-2023 21:29,06-06-2023 21:44,06-06-2023 21:47,2544.29
6722955128,19-03-2023 21:52,19-03-2023 22:05,19-03-2023 22:01,1028.49
8259274680,11-04-2023 06:25,11-04-2023 06:45,11-04-2023 06:43,3427.94
4620484274,10-09-2024 15:50,10-09-2024 16:05,10-09-2024 16:18,3550.23
8260569466,15-12-2023 04:01,15-12-2023 04:16,15-12-2023 04:12,698.04
8498916204,22-03-2024 19:29,22-03-2024 19:44,22-03-2024 19:44,422.87
3209538967,07-05-2024 09:15,07-05-2024 09:35,07-05-2024 09:39,2519.28
2570640420,28-04-2023 10:31,28-04-2023 10:44,28-04-2023 10:48,3782.04
2066843639,25-05-2024 00:12,25-05-2024 00:32,25-05-2024 00:27,941.19
7402125753,01-11-2023 18:12,01-11-2023 18:26,01-11-2023 18:36,3147.43
9171089443,10-09-2024 20:04,10-09-2024 20:21,10-09-2024 20:21,2747.64
3272079644,06-06-2023 14:31,06-06-2023 14:43,06-06-2023 14:46,22.14
438111050,03-05-2024 23:36,03-05-2024 23:56,03-05-2024 23:54,2129.22
7416160835,30-04-2023 11:05,30-04-2023 11:20,30-04-2023 11:17,2651.44
4075074492,13-12-2023 11:06,13-12-2023 11:18,13-12-2023 11:41,5146.2
5536024334,30-04-2023 16:32,30-04-2023 16:44,30-04-2023 16:40,1149.2
2013140214,14-05-2024 16:20,14-05-2024 16:30,14-05-2024 16:35,2400.93
1113582397,17-12-2023 14:29,17-12-2023 14:40,17-12-2023 14:42,3248.52
1083928258,21-12-2023 19:36,21-12-2023 19:54,21-12-2023 19:58,2833.25
4906957374,16-09-2023 19:50,16-09-2023 20:06,16-09-2023 20:03,3973.9
1876614122,23-08-2023 23:22,23-08-2023 23:38,23-08-2023 23:35,4304.71
6556180328,03-06-2024 20:39,03-06-2024 20:57,03-06-2024 20:56,712.12
7960553477,24-02-2024 05:24,24-02-2024 05:40,24-02-2024 05:35,169.88
6335972517,08-07-2023 19:55,08-07-2023 20:14,08-07-2023 20:26,1968.49
6254948159,16-10-2023 07:14,16-10-2023 07:34,16-10-2023 07:34,3371.28
7527936057,10-12-2023 14:03,10-12-2023 14:18,10-12-2023 14:20,2750.94
6257851675,23-04-2024 22:08,23-04-2024 22:26,23-04-2024 22:48,1052.94
6832610950,01-09-2023 09:13,01-09-2023 09:33,01-09-2023 09:57,1628.19
5085005195,05-03-2024 19:55,05-03-2024 20:13,05-03-2024 20:17,4030.23
2177207547,09-02-2024 04:43,09-02-2024 05:01,09-02-2024 04:59,3576.89
3043364543,25-07-2023 10:41,25-07-2023 10:58,25-07-2023 11:00,1136.9
2823404098,03-03-2024 03:19,03-03-2024 03:33,03-03-2024 03:31,2699.14
646676955,09-11-2023 00:38,09-11-2023 00:55,09-11-2023 00:51,109.03
5756607486,22-10-2023 05:36,22-10-2023 05:53,22-10-2023 05:51,1910.09
9373691795,23-03-2024 21:15,23-03-2024 21:31,23-03-2024 21:35,2386.93
2611601543,23-07-2023 00:37,23-07-2023 00:49,23-07-2023 00:59,1804.99
1491360686,21-03-2023 15:49,21-03-2023 16:00,21-03-2023 16:11,822.74
1824533423,21-05-2023 12:55,21-05-2023 13:13,21-05-2023 13:16,2890.53
2913841018,26-11-2023 03:57,26-11-2023 04:08,26-11-2023 04:08,727.95
3141803761,09-10-2023 15:22,09-10-2023 15:35,09-10-2023 15:54,787.4
6184484468,14-10-2024 03:35,14-10-2024 03:45,14-10-2024 03:46,211.22
4599327740,25-08-2023 15:35,25-08-2023 15:52,25-08-2023 15:52,530.85
7479207574,03-04-2024 01:48,03-04-2024 02:03,03-04-2024 02:32,918.45
2996133401,14-04-2024 22:04,14-04-2024 22:16,14-04-2024 22:14,2010.29
5972410040,11-08-2024 07:22,11-08-2024 07:38,11-08-2024 07:41,1721.08
4007593324,21-06-2024 10:08,21-06-2024 10:23,21-06-2024 10:27,3453.62
3428454405,13-08-2023 22:37,13-08-2023 22:57,13-08-2023 22:56,3030.47
1160646195,24-04-2023 17:02,24-04-2023 17:17,24-04-2023 17:38,419.13
4376524554,16-03-2023 09:09,16-03-2023 09:25,16-03-2023 09:30,2512.22
1519072771,01-08-2024 04:03,01-08-2024 04:22,01-08-2024 04:24,98.32
8203685394,23-02-2024 06:58,23-02-2024 07:17,23-02-2024 07:18,1013.58
7906789850,08-10-2024 20:15,08-10-2024 20:35,08-10-2024 20:41,2494.47
8073770046,14-05-2024 03:01,14-05-2024 03:12,14-05-2024 03:25,3056.86
5190202949,09-09-2023 12:34,09-09-2023 12:49,09-09-2023 13:01,3924.07
8542325207,17-07-2024 17:30,17-07-2024 17:47,17-07-2024 17:50,4399.94
7566730050,14-05-2023 12:59,14-05-2023 13:12,14-05-2023 13:13,1443.71
176509722,16-10-2023 22:34,16-10-2023 22:46,16-10-2023 22:44,2319.65
1894603222,16-10-2023 07:17,16-10-2023 07:27,16-10-2023 07:30,356.33
2694800415,04-04-2024 07:26,04-04-2024 07:44,04-04-2024 07:39,3621.69
5879390688,07-09-2023 19:36,07-09-2023 19:48,07-09-2023 19:54,96.09
1197715978,12-11-2023 07:20,12-11-2023 07:40,12-11-2023 07:43,3388.47
7790696031,12-05-2023 16:58,12-05-2023 17:13,12-05-2023 17:08,2174.92
2189360099,19-08-2023 05:59,19-08-2023 06:16,19-08-2023 06:13,2231.91
3542041943,06-09-2024 01:07,06-09-2024 01:23,06-09-2024 01:25,209.59
9202469009,13-11-2023 01:11,13-11-2023 01:31,13-11-2023 01:28,1574.8
3985829990,19-07-2024 00:58,19-07-2024 01:14,19-07-2024 01:28,4495.35
4341872315,03-11-2023 13:00,03-11-2023 13:19,03-11-2023 13:20,3494.41
4748123248,01-08-2023 10:02,01-08-2023 10:15,01-08-2023 10:14,476.96
99905061,16-11-2023 20:08,16-11-2023 20:26,16-11-2023 20:34,2948.85
9118004489,02-02-2024 14:35,02-02-2024 14:45,02-02-2024 14:41,2685.25
1696936610,13-09-2023 23:26,13-09-2023 23:46,13-09-2023 23:50,1983.84
155669553,06-04-2023 14:25,06-04-2023 14:38,06-04-2023 14:36,2239.85
2885541999,13-09-2023 22:13,13-09-2023 22:27,13-09-2023 22:24,87.3
2846340681,08-06-2023 06:18,08-06-2023 06:29,08-06-2023 06:32,2923.65
963715332,18-07-2024 22:25,18-07-2024 22:39,18-07-2024 22:54,4740.41
2807634451,15-03-2024 00:16,15-03-2024 00:36,15-03-2024 00:41,3196.92
3046341241,03-10-2023 17:13,03-10-2023 17:30,03-10-2023 17:26,3155.44
485687952,26-03-2023 19:36,26-03-2023 19:53,26-03-2023 20:05,1436.02
7660904370,09-05-2024 14:16,09-05-2024 14:29,09-05-2024 14:41,695.54
9753033954,02-07-2023 01:33,02-07-2023 01:47,02-07-2023 01:46,630.84
9509887699,13-01-2024 11:09,13-01-2024 11:19,13-01-2024 11:18,1656.08
1054122071,22-11-2023 08:36,22-11-2023 08:56,22-11-2023 08:58,1011.38
9135272808,01-03-2024 23:06,01-03-2024 23:24,01-03-2024 23:22,1454.36
597447215,04-09-2024 22:09,04-09-2024 22:25,04-09-2024 22:20,4238.98
5562099656,12-06-2024 02:35,12-06-2024 02:53,12-06-2024 02:58,163.03
4122736828,02-07-2024 12:55,02-07-2024 13:15,02-07-2024 13:12,2205.44
7238138072,26-08-2024 05:41,26-08-2024 06:00,26-08-2024 05:55,906.54
6244736404,19-08-2024 09:19,19-08-2024 09:30,19-08-2024 09:40,4248.04
1297341963,28-07-2024 21:44,28-07-2024 21:58,28-07-2024 21:56,1516.81
3842442278,27-10-2024 02:43,27-10-2024 03:01,27-10-2024 02:57,4144.84
9576684860,28-04-2023 20:05,28-04-2023 20:17,28-04-2023 20:25,1365.7
1592757566,17-07-2024 15:09,17-07-2024 15:24,17-07-2024 15:44,4787.67
5060677329,29-03-2024 08:13,29-03-2024 08:32,29-03-2024 08:47,903.53
2241930006,05-11-2023 03:05,05-11-2023 03:20,05-11-2023 03:48,2211.21
3246505078,15-08-2024 20:41,15-08-2024 20:57,15-08-2024 21:17,702.71
5870152806,23-03-2024 03:57,23-03-2024 04:07,23-03-2024 04:02,171.2
8919999754,07-12-2023 13:24,07-12-2023 13:44,07-12-2023 13:44,2554.62
1080338783,21-07-2023 21:48,21-07-2023 22:04,21-07-2023 22:03,2039.04
4641905606,18-09-2024 04:06,18-09-2024 04:24,18-09-2024 04:21,3587.82
9456413999,26-08-2023 23:31,26-08-2023 23:48,26-08-2023 23:50,2572.64
4764056827,19-07-2024 20:09,19-07-2024 20:19,19-07-2024 20:30,3063.23
5168057633,11-07-2024 01:35,11-07-2024 01:53,11-07-2024 01:50,4188.15
1442559656,10-05-2023 07:54,10-05-2023 08:12,10-05-2023 08:33,2573.97
6590257283,02-10-2023 09:29,02-10-2023 09:41,02-10-2023 09:43,4030.26
3429671763,26-03-2024 20:11,26-03-2024 20:26,26-03-2024 20:45,1168.51
4750086089,16-08-2023 20:03,16-08-2023 20:15,16-08-2023 20:23,1896.06
3204128006,22-11-2023 13:26,22-11-2023 13:39,22-11-2023 13:52,4361.59
3171917027,31-03-2024 08:18,31-03-2024 08:34,31-03-2024 08:34,1179.35
8814047085,10-04-2023 10:34,10-04-2023 10:50,10-04-2023 10:45,972.69
1889723479,24-06-2024 07:55,24-06-2024 08:11,24-06-2024 08:15,395.61
942025494,02-03-2024 22:50,02-03-2024 23:04,02-03-2024 23:18,4479.65
4104444500,13-10-2024 02:34,13-10-2024 02:48,13-10-2024 02:46,296.94
7562260313,23-03-2024 02:19,23-03-2024 02:32,23-03-2024 02:34,1246.62
7140244766,06-08-2023 14:21,06-08-2023 14:38,06-08-2023 14:35,310.87
7967974077,06-07-2024 06:00,06-07-2024 06:12,06-07-2024 06:21,3382.93
7456822422,08-12-2023 16:49,08-12-2023 17:06,08-12-2023 17:14,604.1
4813468096,10-02-2024 04:00,10-02-2024 04:10,10-02-2024 04:12,650.2
8618576020,18-01-2024 14:45,18-01-2024 15:01,18-01-2024 15:02,1633.69
3727646442,21-07-2023 16:05,21-07-2023 16:18,21-07-2023 16:17,1105.54
9208156337,23-09-2024 10:09,23-09-2024 10:27,23-09-2024 10:27,1685.01
8328118787,14-05-2023 22:03,14-05-2023 22:16,14-05-2023 22:21,3997.84
580528836,20-10-2023 10:17,20-10-2023 10:34,20-10-2023 11:03,1485
3350662630,03-07-2023 22:08,03-07-2023 22:24,03-07-2023 22:20,1279.7
6716381725,05-05-2023 11:01,05-05-2023 11:18,05-05-2023 11:32,3647.45
2249567137,06-04-2024 10:05,06-04-2024 10:23,06-04-2024 10:24,3407.26
7484465509,27-09-2024 19:15,27-09-2024 19:34,27-09-2024 19:30,1060.95
2577208156,08-10-2024 07:09,08-10-2024 07:28,08-10-2024 07:35,1948.9
3321905621,19-10-2024 19:54,19-10-2024 20:13,19-10-2024 20:18,3909.99
6686839282,24-07-2023 09:30,24-07-2023 09:41,24-07-2023 09:50,2657.17
5095558661,06-05-2023 13:12,06-05-2023 13:27,06-05-2023 13:30,109.03
112658009,11-07-2023 17:41,11-07-2023 17:55,11-07-2023 17:52,3834.36
1343610513,17-07-2023 13:42,17-07-2023 13:55,17-07-2023 14:03,638.38
7190610535,22-03-2024 07:19,22-03-2024 07:30,22-03-2024 07:26,2414.68
5069426001,13-01-2024 01:45,13-01-2024 01:57,13-01-2024 01:58,3099.29
5655369002,25-08-2023 10:12,25-08-2023 10:28,25-08-2023 10:28,114.52
5761530160,23-02-2024 18:32,23-02-2024 18:42,23-02-2024 18:57,876.11
4772519706,28-03-2023 08:47,28-03-2023 09:03,28-03-2023 09:02,2184.02
8209051735,13-02-2024 22:25,13-02-2024 22:45,13-02-2024 22:45,1887.19
4870391666,23-03-2024 20:30,23-03-2024 20:42,23-03-2024 20:44,738.74
7777975083,24-06-2024 17:49,24-06-2024 18:05,24-06-2024 18:34,4419.96
8713948756,16-11-2023 00:05,16-11-2023 00:16,16-11-2023 00:35,383.2
6191050157,11-05-2023 20:36,11-05-2023 20:53,11-05-2023 20:58,1893.34
4060449266,09-03-2024 00:27,09-03-2024 00:43,09-03-2024 00:47,2399.6
5657605506,30-05-2024 20:18,30-05-2024 20:28,30-05-2024 20:27,697.88
8851743592,13-02-2024 12:03,13-02-2024 12:15,13-02-2024 12:11,2618.87
4689717606,05-07-2023 07:24,05-07-2023 07:42,05-07-2023 07:42,2392.67
2860246948,25-09-2024 22:16,25-09-2024 22:29,25-09-2024 22:58,1613.57
2875550803,28-02-2024 14:00,28-02-2024 14:12,28-02-2024 14:11,1776.32
5340575011,28-09-2023 19:00,28-09-2023 19:12,28-09-2023 19:15,2307.65
7717156533,04-04-2023 05:01,04-04-2023 05:14,04-04-2023 05:18,3043.92
8297255359,26-06-2023 16:35,26-06-2023 16:47,26-06-2023 16:50,2172.56
7873234939,10-09-2024 22:33,10-09-2024 22:53,10-09-2024 22:59,816.38
3668515922,23-08-2023 14:13,23-08-2023 14:31,23-08-2023 14:45,4229.93
8356690330,15-07-2023 18:05,15-07-2023 18:20,15-07-2023 18:16,3316.63
3508620293,03-08-2023 20:45,03-08-2023 20:57,03-08-2023 20:57,4855.95
9998297778,22-09-2023 17:07,22-09-2023 17:26,22-09-2023 17:27,2833.2
3898421710,31-08-2023 06:53,31-08-2023 07:12,31-08-2023 07:18,461.74
3960980694,21-06-2024 22:46,21-06-2024 23:01,21-06-2024 23:12,369.28
5008395294,22-12-2023 09:09,22-12-2023 09:22,22-12-2023 09:41,845.68
3722869004,20-07-2023 05:40,20-07-2023 05:53,20-07-2023 05:55,3268.53
8391555591,25-08-2023 07:00,25-08-2023 07:14,25-08-2023 07:30,3933.27
8063730776,21-09-2024 20:01,21-09-2024 20:15,21-09-2024 20:13,2925.94
9052752169,11-01-2024 01:46,11-01-2024 01:56,11-01-2024 02:01,1083.52
7471416647,29-03-2023 15:39,29-03-2023 15:59,29-03-2023 16:06,2163.7
848332407,22-04-2024 08:52,22-04-2024 09:11,22-04-2024 09:09,1700.08
4062701987,18-12-2023 04:18,18-12-2023 04:29,18-12-2023 04:24,979.99
8723912832,19-01-2024 09:40,19-01-2024 10:00,19-01-2024 10:03,361.98
9099298435,22-02-2024 10:18,22-02-2024 10:36,22-02-2024 10:35,1327.61
5645691241,10-12-2023 07:21,10-12-2023 07:40,10-12-2023 07:49,2970
8258019846,24-01-2024 17:43,24-01-2024 17:58,24-01-2024 18:02,1705.98
2732162016,27-05-2023 09:57,27-05-2023 10:16,27-05-2023 10:19,2111.24
1561902412,08-06-2023 19:42,08-06-2023 20:02,08-06-2023 20:03,3412.02
8979476889,06-06-2023 22:26,06-06-2023 22:45,06-06-2023 22:46,169.88
8373953053,25-10-2024 21:54,25-10-2024 22:11,25-10-2024 22:26,3639.83
7021309133,06-08-2024 13:41,06-08-2024 13:57,06-08-2024 14:05,468.88
3447085029,25-04-2023 04:28,25-04-2023 04:43,25-04-2023 04:46,4065.16
9284767341,04-03-2024 14:28,04-03-2024 14:39,04-03-2024 14:38,940.44
9770431940,06-06-2024 23:04,06-06-2024 23:20,06-06-2024 23:15,3392.19
9650124390,24-04-2024 15:27,24-04-2024 15:41,24-04-2024 15:37,4409.61
9826894858,21-06-2024 12:59,21-06-2024 13:12,21-06-2024 13:16,1788.3
4466839873,09-12-2023 07:05,09-12-2023 07:17,09-12-2023 07:20,2840.84
4331471900,20-07-2024 08:44,20-07-2024 09:03,20-07-2024 09:13,2476.97
5777824005,22-03-2023 23:08,22-03-2023 23:19,22-03-2023 23:14,4469.56
8795242622,26-03-2023 04:13,26-03-2023 04:33,26-03-2023 04:29,2861.87
8561878376,29-01-2024 07:22,29-01-2024 07:41,29-01-2024 07:44,2729.1
2113243643,17-12-2023 10:59,17-12-2023 11:13,17-12-2023 11:13,568.74
8497820340,16-11-2023 18:11,16-11-2023 18:26,16-11-2023 18:28,5163.37
3167184563,07-09-2023 17:16,07-09-2023 17:28,07-09-2023 17:32,3939.74
9997121955,21-04-2024 00:03,21-04-2024 00:19,21-04-2024 00:16,1756.4
2954397481,31-01-2024 10:54,31-01-2024 11:13,31-01-2024 11:15,1120.6
8125884987,03-05-2024 01:00,03-05-2024 01:10,03-05-2024 01:13,2008.1
3765873352,16-10-2024 15:56,16-10-2024 16:09,16-10-2024 16:13,1976.63
7733310993,31-03-2023 09:44,31-03-2023 09:57,31-03-2023 10:09,1253.38
738093341,17-03-2024 06:44,17-03-2024 06:57,17-03-2024 07:27,686.4
1837574319,19-06-2024 06:16,19-06-2024 06:34,19-06-2024 06:52,959.01
2468420564,30-06-2023 16:02,30-06-2023 16:18,30-06-2023 16:46,5123.33
5368005763,30-07-2024 05:38,30-07-2024 05:56,30-07-2024 05:51,1330.83
3823949592,13-04-2023 23:05,13-04-2023 23:21,13-04-2023 23:16,2722.55
6298008063,19-07-2023 05:59,19-07-2023 06:15,19-07-2023 06:22,2461.13
2499190829,31-10-2023 10:45,31-10-2023 10:56,31-10-2023 10:58,1851.53
491116137,19-01-2024 08:13,19-01-2024 08:24,19-01-2024 08:31,346.87
2206269404,16-05-2024 23:30,16-05-2024 23:41,16-05-2024 23:38,2748.16
1330806043,03-04-2024 10:18,03-04-2024 10:32,03-04-2024 10:39,905.27
6770858376,11-01-2024 04:57,11-01-2024 05:17,11-01-2024 05:37,686.29
4466716432,09-06-2023 17:52,09-06-2023 18:06,09-06-2023 18:07,2020.61
8292554686,27-03-2024 15:19,27-03-2024 15:35,27-03-2024 15:41,3194.62
4204069161,16-08-2023 17:40,16-08-2023 17:50,16-08-2023 17:48,4044.58
2163079658,28-12-2023 16:36,28-12-2023 16:51,28-12-2023 16:53,2926.98
6971561757,15-12-2023 19:00,15-12-2023 19:19,15-12-2023 19:42,1726.02
7965253060,13-02-2024 10:06,13-02-2024 10:22,13-02-2024 10:31,217.4
8939040193,17-09-2024 13:06,17-09-2024 13:16,17-09-2024 13:28,321.94
8322028211,04-11-2023 17:02,04-11-2023 17:14,04-11-2023 17:15,2567.25
6865922682,16-06-2024 13:41,16-06-2024 13:54,16-06-2024 13:50,3433.8
5912729079,10-08-2024 01:18,10-08-2024 01:34,10-08-2024 01:49,2270.57
8764776130,14-12-2023 13:17,14-12-2023 13:33,14-12-2023 13:36,1622.5
7769965629,21-04-2023 16:44,21-04-2023 17:02,21-04-2023 17:07,2756.21
2166463032,30-10-2023 21:27,30-10-2023 21:38,30-10-2023 21:40,1214.68
7035343259,11-07-2024 08:27,11-07-2024 08:46,11-07-2024 08:45,2574.49
8914775994,13-02-2024 23:37,13-02-2024 23:47,13-02-2024 23:45,1300.04
7565647347,24-10-2024 01:21,24-10-2024 01:31,24-10-2024 01:26,3503.52
6172215120,03-06-2024 07:32,03-06-2024 07:42,03-06-2024 07:44,4452.81
4043585691,21-02-2024 22:37,21-02-2024 22:54,21-02-2024 23:00,942.24
3735186180,16-03-2024 15:31,16-03-2024 15:46,16-03-2024 15:48,2834.2
5281459433,10-10-2024 06:40,10-10-2024 06:58,10-10-2024 07:10,2527.71
424087401,19-04-2024 10:40,19-04-2024 10:53,19-04-2024 10:50,96.09
884327245,25-09-2023 00:18,25-09-2023 00:29,25-09-2023 00:35,2116.49
6318008970,11-05-2024 19:09,11-05-2024 19:20,11-05-2024 19:23,1887.26
3792751421,11-08-2024 20:09,11-08-2024 20:27,11-08-2024 20:22,2090
5471255539,31-05-2023 10:11,31-05-2023 10:24,31-05-2023 10:19,1199.03
9917290378,05-01-2024 13:00,05-01-2024 13:14,05-01-2024 13:34,789.13
